GIG IGU SBGL SBFI
GIG MUC SBGL EDDM
GJT DEN KGJT KDEN
GLA FRA EGPF EDDF
GOA MUC LIMJ EDDM
GOI BOM VAGO VABB
GOI DEL VAGO VIDP
GOT CPH ESGG EKCH
GOT FRA ESGG EDDF
GOT GVA ESGG LSGG
GOT INN ESGG LOWI
GOT MUC ESGG EDDM
GOT VIE ESGG LOWW
GOT ZRH ESGG LSZH
GPA VIE LGRX LOWW
GRB ORD KGRB KORD
GRR EWR KGRR KEWR
GRR ORD KGRR KORD
GRU BEL SBGR SBBE
GRU BSB SBGR SBBR
GRU CGB SBGR SBCY
GRU CNF SBGR SBCF
GRU CWB SBGR SBCT
GRU EZE SBGR SAEZ
GRU FLN SBGR SBFL
GRU FOR SBGR SBFZ
GRU FRA SBGR EDDF
GRU GIG SBGR SBGL
GRU GYN SBGR SBGO
GRU IGU SBGR SBFI
GRU IOS SBGR SBIL
GRU JOI SBGR SBJV
GRU JPA SBGR SBJP
GRU LDB SBGR SBLO
GRU MAO SBGR SBEG
GRU MCZ SBGR SBMO
GRU MVD SBGR SUMU
GRU NAT SBGR SBSG
GRU NVT SBGR SBNF
GRU POA SBGR SBPA
GRU RAO SBGR SBRP
GRU REC SBGR SBRF
GRU SJP SBGR SBSR
GRU SLZ SBGR SBSL
GRU SSA SBGR SBSV
GRU THE SBGR SBTE
GRU UDI SBGR SBUL
GRU VIX SBGR SBVT
GRU ZRH SBGR LSZH
GRZ DUS LOWG EDDL
GRZ FRA LOWG EDDF
GRZ MUC LOWG EDDM
GRZ PMI LOWG LEPA
GRZ STR LOWG EDDS
GRZ VIE LOWG LOWW
GRZ ZRH LOWG LSZH
GSO EWR KGSO KEWR
GSO ORD KGSO KORD
GSP EWR KGSP KEWR
GSP ORD KGSP KORD
GUA PTY MGGT MPTO
GVA AGP LSGG LEMG
GVA ALC LSGG LEAL
GVA ARN LSGG ESSA
GVA ATH LSGG LGAV
GVA AYT LSGG LTAI
GVA BDS LSGG LIBR
GVA BIQ LSGG LFBZ
GVA BRU LSGG EBBR
GVA CAI LSGG HECA
GVA CDG LSGG LFPG
GVA CFU LSGG LGKR
GVA CPH LSGG EKCH
GVA CTA LSGG LICC
GVA DJE LSGG DTTJ
GVA DUB LSGG EIDW
GVA DUS LSGG EDDL
GVA EWR LSGG KEWR
GVA FAO LSGG LPFR
GVA FLR LSGG LIRQ
GVA FNC LSGG LPMA
GVA FRA LSGG EDDF
GVA GOT LSGG ESGG
GVA GVA LSGG LSGG
GVA HAM LSGG EDDH
GVA HER LSGG LGIR
GVA HRG LSGG HEGN
GVA IAD LSGG KIAD
GVA IBZ LSGG LEIB
GVA JFK LSGG KJFK
GVA JMK LSGG LGMK
GVA JTR LSGG LGSR
GVA KGS LSGG LGKO
GVA KLX LSGG LGKL
GVA KTT LSGG EFKT
GVA LCA LSGG LCLK
GVA LCY LSGG EGLC
GVA LGW LSGG EGKK
GVA LHR LSGG EGLL
GVA LIS LSGG LPPT
GVA LYS LSGG LFLL
GVA MAH LSGG LEMH
GVA MUC LSGG EDDM
GVA NCE LSGG LFMN
GVA OLB LSGG LIEO
GVA OPO LSGG LPPR
GVA ORK LSGG EICK
GVA OSL LSGG ENGM
GVA PDL LSGG LPPD
GVA PMI LSGG LEPA
GVA PRN LSGG BKPR
GVA RAK LSGG GMMX
GVA RHO LSGG LGRP
GVA SKG LSGG LGTS
GVA TFS LSGG GCTS
GVA VIE LSGG LOWW
GVA VLC LSGG LEVC
GVA YUL LSGG CYUL
GVA ZRH LSGG LSZH
GVA ZTH LSGG LGZA
GWT FRA EDXW EDDF
GWT MUC EDXW EDDM
GWT ZRH EDXW LSZH
GYD FRA UBBB EDDF
GYD ZRH UBBB LSZH
GYE PTY SEGU MPTO
GYN GRU SBGO SBGR
GZT FRA LTAJ EDDF
HAJ FRA EDDV EDDF
HAJ MUC EDDV EDDM
HAJ VIE EDDV LOWW
HAJ ZRH EDDV LSZH
HAM BRU EDDH EBBR
HAM CGN EDDH EDDK
HAM FRA EDDH EDDF
HAM GVA EDDH LSGG
HAM LIS EDDH LPPT
HAM LUX EDDH ELLX
HAM MUC EDDH EDDM
HAM VIE EDDH LOWW
HAM ZRH EDDH LSZH
HAN SIN VVNB WSSS
HAU OSL ENHD ENGM
HAV PTY MUHA MPTO
HAV ZRH MUHA LSZH
HDF FRA EDAH EDDF
HEL ARN EFHK ESSA
HEL CPH EFHK EKCH
HEL FRA EFHK EDDF
HEL MUC EFHK EDDM
HER FRA LGIR EDDF
HER GVA LGIR LSGG
HER MUC LGIR EDDM
HER VIE LGIR LOWW
HER ZRH LGIR LSZH
HFE PEK ZSOF ZBAA
HGH PEK ZSHC ZBAA
HIJ HND RJOA RJTT
HKG AKL VHHH NZAA
HKG FRA VHHH EDDF
HKG MEL VHHH YMML
HKG MUC VHHH EDDM
HKG SYD VHHH YSSY
HKG ZRH VHHH LSZH
HKT BKK VTSP VTBS
HKT SIN VTSP WSSS
HKT ZRH VTSP LSZH
HND AXT RJTT RJSK
HND CTS RJTT RJCC
HND FRA RJTT EDDF
HND FUK RJTT RJFF
HND HIJ RJTT RJOA
HND HKD RJTT RJCH
HND ITM RJTT RJOO
HND KCZ RJTT RJOK
HND KIX RJTT RJBB
HND KMI RJTT RJFM
HND KMJ RJTT RJFT
HND KMQ RJTT RJNK
HND KOJ RJTT RJFK
HND MUC RJTT EDDM
HND MYJ RJTT RJOM
HND NGO RJTT RJGG
HND NGS RJTT RJFU
HND OIT RJTT RJFO
HND OKA RJTT ROAH
HND OKJ RJTT RJOB
HND TAK RJTT RJOT
HND TKS RJTT RJOS
HND TOY RJTT RJNT
HND UBJ RJTT RJDC
HND VIE RJTT LOWW
HNL LAX PHNL KLAX
HNL SFO PHNL KSFO
HNL YVR PHNL CYVR
HPN ORD KHPN KORD
HRG CAI HEGN HECA
HRG GVA HEGN LSGG
HRG VIE HEGN LOWW
HRG ZRH HEGN LSZH
HSV IAD KHSV KIAD
HSV ORD KHSV KORD
HYD BOM VOHS VABB
HYD DEL VOHS VIDP
IAD ALB KIAD KALB
IAD AMS KIAD EHAM
IAD ATH KIAD LGAV
IAD ATL KIAD KATL
IAD AUS KIAD KAUS
IAD BCN KIAD LEBL
IAD BDL KIAD KBDL
IAD BER KIAD EDDB
IAD BNA KIAD KBNA
IAD BOS KIAD KBOS
IAD BRU KIAD EBBR
IAD BUF KIAD KBUF
IAD CAE KIAD KCAE
IAD CDG KIAD LFPG
IAD CHS KIAD KCHS
IAD CLE KIAD KCLE
IAD CLT KIAD KCLT
IAD CMH KIAD KCMH
IAD CVG KIAD KCVG
IAD DAY KIAD KDAY
IAD DEN KIAD KDEN
IAD DUB KIAD EIDW
IAD FCO KIAD LIRF
IAD FLL KIAD KFLL
IAD FRA KIAD EDDF
IAD GVA KIAD LSGG
IAD HSV KIAD KHSV
IAD IAH KIAD KIAH
IAD IND KIAD KIND
IAD JAX KIAD KJAX
IAD LAS KIAD KLAS
IAD LAX KIAD KLAX
IAD LHR KIAD EGLL
IAD LIS KIAD LPPT
IAD MAD KIAD LEMD
IAD MCI KIAD KMCI
IAD MCO KIAD KMCO
IAD MSY KIAD KMSY
IAD MUC KIAD EDDM
IAD ORD KIAD KORD
IAD ORF KIAD KORF
IAD PHX KIAD KPHX
IAD PIT KIAD KPIT
IAD RDU KIAD KRDU
IAD RIC KIAD KRIC
IAD ROA KIAD KROA
IAD ROC KIAD KROC
IAD SAN KIAD KSAN
IAD SAT KIAD KSAT
IAD SAV KIAD KSAV
IAD SDF KIAD KSDF
IAD SEA KIAD KSEA
IAD SFO KIAD KSFO
IAD STL KIAD KSTL
IAD SYR KIAD KSYR
IAD TPA KIAD KTPA
IAD TYS KIAD KTYS
IAD VIE KIAD LOWW
IAD ZRH KIAD LSZH
IAH ABQ KIAH KABQ
IAH AKL KIAH NZAA
IAH AMS KIAH EHAM
IAH AUS KIAH KAUS
IAH BHM KIAH KBHM
IAH BJX KIAH MMLO
IAH BRO KIAH KBRO
IAH BTR KIAH KBTR
IAH CRP KIAH KCRP
IAH CUN KIAH MMUN
IAH DFW KIAH KDFW
IAH ELP KIAH KELP
IAH EWR KIAH KEWR
IAH FRA KIAH EDDF
IAH GDL KIAH MMGL
IAH IAD KIAH KIAD
IAH ICT KIAH KICT
IAH JAN KIAH KJAN
IAH LAS KIAH KLAS
IAH LBB KIAH KLBB
IAH LFT KIAH KLFT
IAH LHR KIAH EGLL
IAH LIT KIAH KLIT
IAH LRD KIAH KLRD
IAH MAF KIAH KMAF
IAH MEM KIAH KMEM
IAH MFE KIAH KMFE
IAH MOB KIAH KMOB
IAH MSY KIAH KMSY
IAH MTY KIAH MMMY
IAH MUC KIAH EDDM
IAH OKC KIAH KOKC
IAH ONT KIAH KONT
IAH ORD KIAH KORD
IAH PHX KIAH KPHX
IAH PNS KIAH KPNS
IAH SAN KIAH KSAN
IAH SAT KIAH KSAT
IAH SHV KIAH KSHV
IAH SJU KIAH TJSJ
IAH SNA KIAH KSNA
IAH TAM KIAH MMTM
IAH TUL KIAH KTUL
IAH TUS KIAH KTUS
IAH YYZ KIAH CYYZ
IAS VIE LRIA LOWW
IBZ FRA LEIB EDDF
IBZ GVA LEIB LSGG
IBZ MUC LEIB EDDM
IBZ VIE LEIB LOWW
IBZ ZRH LEIB LSZH
ICN BKK RKSI VTBS
ICN FRA RKSI EDDF
ICN MUC RKSI EDDM
ICT DEN KICT KDEN
ICT IAH KICT KIAH
ICT ORD KICT KORD
IGU GIG SBFI SBGL
IGU GRU SBFI SBGR
IKA FRA OIIE EDDF
IKA VIE OIIE LOWW
IND EWR KIND KEWR
IND IAD KIND KIAD
IND ORD KIND KORD
IND YYZ KIND CYYZ
INN ARN LOWI ESSA
INN BER LOWI EDDB
INN BLL LOWI EKBI
INN CPH LOWI EKCH
INN FRA LOWI EDDF
INN GOT LOWI ESGG
INN VIE LOWI LOWW
IOM VRN EGNS LIPX
IOS GRU SBIL SBGR
IST FRA LTFM EDDF
ITM HND RJOO RJTT
IVL FRA EFIV EDDF
JAC DEN KJAC KDEN
JAC ORD KJAC KORD
JAN IAH KJAN KIAH
JAX EWR KJAX KEWR
JAX IAD KJAX KIAD
JAX ORD KJAX KORD
JED ZRH OEJN LSZH
JER MUC EGJJ EDDM
JFK BRU KJFK EBBR
JFK FRA KJFK EDDF
JFK GVA KJFK LSGG
JFK MUC KJFK EDDM
JFK VIE KJFK LOWW
JFK ZRH KJFK LSZH
JMK FRA LGMK EDDF
JMK GVA LGMK LSGG
JMK MUC LGMK EDDM
JMK VIE LGMK LOWW
JMK ZRH LGMK LSZH
JNB FRA FAOR EDDF
JNB ZRH FAOR LSZH
JOI GRU SBJV SBGR
JPA GRU SBJP SBGR
JRO ADD HTKJ HAAB
JRO FRA HTKJ EDDF
JSI FRA LGSK EDDF
JSI VIE LGSK LOWW
JTR FRA LGSR EDDF
JTR GVA LGSR LSGG
JTR MUC LGSR EDDM
JTR VIE LGSR LOWW
JTR ZRH LGSR LSZH
KAO FRA EFKS EDDF
KBV BKK VTSG VTBS
KCZ HND RJOK RJTT
KEF FRA BIKF EDDF
KEF MUC BIKF EDDM
KEF ORD BIKF KORD
KEF VIE BIKF LOWW
KEF YUL BIKF CYUL
KEF YYZ BIKF CYYZ
KEF ZRH BIKF LSZH
KGL ADD HRYR HAAB
KGS FRA LGKO EDDF
KGS GVA LGKO LSGG
KGS VIE LGKO LOWW
KGS ZRH LGKO LSZH
KIV VIE LUKK LOWW
KIX CTS RJBB RJCC
KIX HND RJBB RJTT
KIX MUC RJBB EDDM
KIX OKA RJBB ROAH
KLR FRA ESMQ EDDF
KLU CGN LOWK EDDK
KLU VIE LOWK LOWW
KLX GVA LGKL LSGG
KLX MUC LGKL EDDM
KLX VIE LGKL LOWW
KLX ZRH LGKL LSZH
KMI HND RJFM RJTT
KMJ HND RJFT RJTT
KMQ HND RJNK RJTT
KNO SIN WIMM WSSS
KOA LAX PHKO KLAX
KOA ORD PHKO KORD
KOA SFO PHKO KSFO
KOJ HND RJFK RJTT
KRK FRA EPKK EDDF
KRK MUC EPKK EDDM
KRK VIE EPKK LOWW
KRK ZRH EPKK LSZH
KRN ARN ESNQ ESSA
KRS CPH ENCN EKCH
KRS OSL ENCN ENGM
KRT ADD HSSK HAAB
KSC VIE LZKZ LOWW
KTT GVA EFKT LSGG
KTT MUC EFKT EDDM
KTT VIE EFKT LOWW
KTT ZRH EFKT LSZH
KTW FRA EPKT EDDF
KTW MUC EPKT EDDM
KUL BKK WMKK VTBS
KUL SIN WMKK WSSS
KVA FRA LGKV EDDF
KVA VIE LGKV LOWW
KWI FRA OKBK EDDF
LAD FRA FNLU EDDF
LAS DEN KLAS KDEN
LAS FRA KLAS EDDF
LAS IAD KLAS KIAD
LAS IAH KLAS KIAH
LAS LAX KLAS KLAX
LAS ORD KLAS KORD
LAS SFO KLAS KSFO
LAS ZRH KLAS LSZH
LAX AKL KLAX NZAA
LAX DEN KLAX KDEN
LAX EWR KLAX KEWR
LAX FAT KLAX KFAT
LAX FRA KLAX EDDF
LAX HNL KLAX PHNL
LAX IAD KLAX KIAD
LAX KOA KLAX PHKO
LAX LAS KLAX KLAS
LAX LHR KLAX EGLL
LAX LIH KLAX PHLI
LAX MEL KLAX YMML
LAX MRY KLAX KMRY
LAX MUC KLAX EDDM
LAX OGG KLAX PHOG
LAX ORD KLAX KORD
LAX PHX KLAX KPHX
LAX PSP KLAX KPSP
LAX RNO KLAX KRNO
LAX SAN KLAX KSAN
LAX SBA KLAX KSBA
LAX SBP KLAX KSBP
LAX SLC KLAX KSLC
LAX SMF KLAX KSMF
LAX SYD KLAX YSSY
LAX VIE KLAX LOWW
LAX YYZ KLAX CYYZ
LAX ZRH KLAX LSZH
LBB DEN KLBB KDEN
LBB IAH KLBB KIAH
LCA FRA LCLK EDDF
LCA GVA LCLK LSGG
LCA MUC LCLK EDDM
LCA VIE LCLK LOWW
LCA ZRH LCLK LSZH
LCY FRA EGLC EDDF
LCY GVA EGLC LSGG
LCY ZRH EGLC LSZH
LDB GRU SBLO SBGR
LDE VIE LFBT LOWW
LEJ FRA EDDP EDDF
LEJ MUC EDDP EDDM
LEJ VIE EDDP LOWW
LEX ORD KLEX KORD
LFT IAH KLFT KIAH
LFW BRU DXXX EBBR
LGW FRA EGKK EDDF
LGW GVA EGKK LSGG
LHR BOG EGLL SKBO
LHR BOS EGLL KBOS
LHR BRU EGLL EBBR
LHR DEN EGLL KDEN
LHR EWR EGLL KEWR
LHR FRA EGLL EDDF
LHR GVA EGLL LSGG
LHR IAD EGLL KIAD
LHR IAH EGLL KIAH
LHR LAX EGLL KLAX
LHR MUC EGLL EDDM
LHR ORD EGLL KORD
LHR SFO EGLL KSFO
LHR VIE EGLL LOWW
LHR YHZ EGLL CYHZ
LHR YUL EGLL CYUL
LHR YVR EGLL CYVR
LHR YYC EGLL CYYC
LHR YYZ EGLL CYYZ
LHR ZRH EGLL LSZH
LIH LAX PHLI KLAX
LIH SFO PHLI KSFO
LIM PTY SPIM MPTO
LIN FRA LIML EDDF
LIN MUC LIML EDDM
LIS EWR LPPT KEWR
LIS FAO LPPT LPFR
LIS FNC LPPT LPMA
LIS FRA LPPT EDDF
LIS GVA LPPT LSGG
LIS HAM LPPT EDDH
LIS IAD LPPT KIAD
LIS MUC LPPT EDDM
LIS OPO LPPT LPPR
LIS PDL LPPT LPPD
LIS VIE LPPT LOWW
LIS YUL LPPT CYUL
LIS YYZ LPPT CYYZ
LIS ZRH LPPT LSZH
LIT IAH KLIT KIAH
LIT ORD KLIT KORD
LJU FRA LJLJ EDDF
LJU MUC LJLJ EDDM
LJU ZRH LJLJ LSZH
LLA ARN ESPA ESSA
LNK DEN KLNK KDEN
LNK ORD KLNK KORD
LNZ DUS LOWL EDDL
LNZ FRA LOWL EDDF
LNZ PMI LOWL LEPA
LOS FRA DNMM EDDF
LPA FRA GCLP EDDF
LPA MUC GCLP EDDM
LPA VIE GCLP LOWW
LPA ZRH GCLP LSZH
LPL FRA EGGP EDDF
LPT BKK VTCL VTBS
LRD IAH KLRD KIAH
LUX BER ELLX EDDB
LUX FRA ELLX EDDF
LUX HAM ELLX EDDH
LUX LUX ELLX ELLX
LUX MUC ELLX EDDM
LUX VIE ELLX LOWW
LUX ZRH ELLX LSZH
LXR CAI HELX HECA
LXS VIE LGLM LOWW
LYR OSL ENSB ENGM
LYR ZRH ENSB LSZH
LYS FRA LFLL EDDF
LYS MUC LFLL EDDM
LYS VIE LFLL LOWW
LYS VRN LFLL LIPX
LYS YUL LFLL CYUL
MAA BOM VOMM VABB
MAA DEL VOMM VIDP
MAA FRA VOMM EDDF
MAD BRU LEMD EBBR
MAD EWR LEMD KEWR
MAD FRA LEMD EDDF
MAD IAD LEMD KIAD
MAD MUC LEMD EDDM
MAD YYZ LEMD CYYZ
MAD ZRH LEMD LSZH
MAF IAH KMAF KIAH
MAH FRA LEMH EDDF
MAH GVA LEMH LSGG
MAH MUC LEMH EDDM
MAH VIE LEMH LOWW
MAH ZRH LEMH LSZH
MAN FRA EGCC EDDF
MAN MUC EGCC EDDM
MAN VIE EGCC LOWW
MAN YYZ EGCC CYYZ
MAN ZRH EGCC LSZH
MAO GRU SBEG SBGR
MBA ADD HKMO HAAB
MBA FRA HKMO EDDF
MCI DEN KMCI KDEN
MCI EWR KMCI KEWR
MCI IAD KMCI KIAD
MCI ORD KMCI KORD
MCO EWR KMCO KEWR
MCO FRA KMCO EDDF
MCO IAD KMCO KIAD
MCO ORD KMCO KORD
MCT FRA OOMS EDDF
MCT MUC OOMS EDDM
MCT ZRH OOMS LSZH
MCZ GRU SBMO SBGR
MDE BOG SKRG SKBO
MDE PTY SKRG MPTO
MEL BKK YMML VTBS
MEL HKG YMML VHHH
MEL LAX YMML KLAX
MEL SIN YMML WSSS
MEM EWR KMEM KEWR
MEM IAH KMEM KIAH
MEM ORD KMEM KORD
MEX FRA MMMX EDDF
MEX MUC MMMX EDDM
MFE IAH KMFE KIAH
MIA EWR KMIA KEWR
MIA FRA KMIA EDDF
MIA MUC KMIA EDDM
MIA ORD KMIA KORD
MIA ZRH KMIA LSZH
MIR FRA DTMB EDDF
MIR VIE DTMB LOWW
MKE EWR KMKE KEWR
MKE ORD KMKE KORD
MLA FRA LMML EDDF
MLA MUC LMML EDDM
MLA VIE LMML LOWW
MLA ZRH LMML LSZH
MLE FRA VRMM EDDF
MLE VIE VRMM LOWW
MLE ZRH VRMM LSZH
MLI ORD KMLI KORD
MNL SIN RPLL WSSS
MOB IAH KMOB KIAH
MOL OSL ENML ENGM
MPL FRA LFMT EDDF
MQP FRA FAKN EDDF
MRS FRA LFML EDDF
MRS MUC LFML EDDM
MRS VIE LFML LOWW
MRS ZRH LFML LSZH
MRU FRA FIMP EDDF
MRU VIE FIMP LOWW
MRU ZRH FIMP LSZH
MRY DEN KMRY KDEN
MRY LAX KMRY KLAX
MRY SFO KMRY KSFO
MSN ORD KMSN KORD
MSP EWR KMSP KEWR
MSP IAD KMSP KIAD
MSP ORD KMSP KORD
MSY EWR KMSY KEWR
MSY IAD KMSY KIAD
MSY IAH KMSY KIAH
MSY ORD KMSY KORD
MSY YYZ KMSY CYYZ
MTY IAH MMMY KIAH
MUC ACE EDDM GCRR
MUC ADA EDDM LTAF
MUC ADB EDDM LTBJ
MUC AGP EDDM LEMG
MUC ALC EDDM LEAL
MUC AMS EDDM EHAM
MUC AOI EDDM LIPY
MUC ARN EDDM ESSA
MUC ASR EDDM LTAU
MUC ATH EDDM LGAV
MUC AUH EDDM OMAA
MUC AYT EDDM LTAI
MUC BCN EDDM LEBL
MUC BDS EDDM LIBR
MUC BEG EDDM LYBE
MUC BER EDDM EDDB
MUC BGO EDDM ENBR
MUC BHX EDDM EGBB
MUC BIA EDDM LFKB
MUC BIO EDDM LEBB
MUC BIQ EDDM LFBZ
MUC BJV EDDM LTFE
MUC BKK EDDM VTBS
MUC BLL EDDM EKBI
MUC BLQ EDDM LIPE
MUC BOD EDDM LFBD
MUC BOM EDDM VABB
MUC BOS EDDM KBOS
MUC BRE EDDM EDDW
MUC BRI EDDM LIBD
MUC BRU EDDM EBBR
MUC BSL EDDM LFSB
MUC BUD EDDM LHBP
MUC CAG EDDM LIEE
MUC CAI EDDM HECA
MUC CDG EDDM LFPG
MUC CFU EDDM LGKR
MUC CGN EDDM EDDK
MUC CIA EDDM LIRA
MUC CLJ EDDM LRCL
MUC CLT EDDM KCLT
MUC CPH EDDM EKCH
MUC CPT EDDM FACT
MUC CTA EDDM LICC
MUC DBV EDDM LDDU
MUC DEB EDDM LHDC
MUC DEL EDDM VIDP
MUC DEN EDDM KDEN
MUC DRS EDDM EDDC
MUC DTM EDDM EDLW
MUC DUB EDDM EIDW
MUC DUS EDDM EDDL
MUC DXB EDDM OMDB
MUC EDI EDDM EGPH
MUC ESB EDDM LTAC
MUC EWR EDDM KEWR
MUC FAO EDDM LPFR
MUC FCO EDDM LIRF
MUC FLR EDDM LIRQ
MUC FMO EDDM EDDG
MUC FNC EDDM LPMA
MUC FRA EDDM EDDF
MUC FUE EDDM GCFV
MUC GDN EDDM EPGD
MUC GIG EDDM SBGL
MUC GOA EDDM LIMJ
MUC GOT EDDM ESGG
MUC GRZ EDDM LOWG
MUC GVA EDDM LSGG
MUC GWT EDDM EDXW
MUC HAJ EDDM EDDV
MUC HAM EDDM EDDH
MUC HEL EDDM EFHK
MUC HER EDDM LGIR
MUC HKG EDDM VHHH
MUC HND EDDM RJTT
MUC IAD EDDM KIAD
MUC IAH EDDM KIAH
MUC IBZ EDDM LEIB
MUC ICN EDDM RKSI
MUC JER EDDM EGJJ
MUC JFK EDDM KJFK
MUC JMK EDDM LGMK
MUC JTR EDDM LGSR
MUC KEF EDDM BIKF
MUC KIX EDDM RJBB
MUC KLX EDDM LGKL
MUC KRK EDDM EPKK
MUC KTT EDDM EFKT
MUC KTW EDDM EPKT
MUC LAX EDDM KLAX
MUC LCA EDDM LCLK
MUC LEJ EDDM EDDP
MUC LHR EDDM EGLL
MUC LIN EDDM LIML
MUC LIS EDDM LPPT
MUC LJU EDDM LJLJ
MUC LPA EDDM GCLP
MUC LUX EDDM ELLX
MUC LYS EDDM LFLL
MUC MAD EDDM LEMD
MUC MAH EDDM LEMH
MUC MAN EDDM EGCC
MUC MCT EDDM OOMS
MUC MEX EDDM MMMX
MUC MIA EDDM KMIA
MUC MLA EDDM LMML
MUC MRS EDDM LFML
MUC MUC EDDM EDDM
MUC MXP EDDM LIMC
MUC NAP EDDM LIRN
MUC NCE EDDM LFMN
MUC NUE EDDM EDDN
MUC OLB EDDM LIEO
MUC OPO EDDM LPPR
MUC ORD EDDM KORD
MUC ORY EDDM LFPO
MUC OSL EDDM ENGM
MUC OTP EDDM LROP
MUC OVD EDDM LEAS
MUC PAD EDDM EDLP
MUC PEK EDDM ZBAA
MUC PFO EDDM LCPH
MUC PMI EDDM LEPA
MUC PMO EDDM LICJ
MUC POZ EDDM EPPO
MUC PRG EDDM LKPR
MUC PRN EDDM BKPR
MUC PSA EDDM LIRP
MUC PUY EDDM LDPL
MUC PVG EDDM ZSPD
MUC RAK EDDM GMMX
MUC RHO EDDM LGRP
MUC RIX EDDM EVRA
MUC RJK EDDM LDRI
MUC RZE EDDM EPRZ
MUC SAN EDDM KSAN
MUC SBZ EDDM LRSB
MUC SFO EDDM KSFO
MUC SIN EDDM WSSS
MUC SKG EDDM LGTS
MUC SOF EDDM LBSF
MUC SPU EDDM LDSP
MUC STN EDDM EGSS
MUC STR EDDM EDDS
MUC SUF EDDM LICA
MUC SVQ EDDM LEZL
MUC TBS EDDM UGTB
MUC TFS EDDM GCTS
MUC TIA EDDM LATI
MUC TIV EDDM LYTV
MUC TLL EDDM EETN
MUC TLS EDDM LFBO
MUC TLV EDDM LLBG
MUC TMP EDDM EFTP
MUC TOS EDDM ENTC
MUC TRN EDDM LIMF
MUC TSR EDDM LRTR
MUC TUN EDDM DTTA
MUC VCE EDDM LIPZ
MUC VIE EDDM LOWW
MUC VLC EDDM LEVC
MUC VNO EDDM EYVI
MUC VRN EDDM LIPX
MUC WAW EDDM EPWA
MUC WRO EDDM EPWR
MUC XRY EDDM LEJR
MUC YUL EDDM CYUL
MUC YVR EDDM CYVR
MUC YYZ EDDM CYYZ
MUC ZAD EDDM LDZD
MUC ZAG EDDM LDZA
MUC ZRH EDDM LSZH
MUC ZTH EDDM LGZA
MVD GRU SUMU SBGR
MXP EWR LIMC KEWR
MXP FRA LIMC EDDF
MXP MUC LIMC EDDM
MXP ORD LIMC KORD
MXP VIE LIMC LOWW
MXP YUL LIMC CYUL
MXP YYZ LIMC CYYZ
MXP ZRH LIMC LSZH
MYJ HND RJOM RJTT
NAP EWR LIRN KEWR
NAP FRA LIRN EDDF
NAP MUC LIRN EDDM
NAP VIE LIRN LOWW
NAP ZRH LIRN LSZH
NAT GRU SBSG SBGR
NBO ADD HKJK HAAB
NBO FRA HKJK EDDF
NCE EWR LFMN KEWR
NCE FRA LFMN EDDF
NCE GVA LFMN LSGG
NCE MUC LFMN EDDM
NCE VIE LFMN LOWW
NCE ZRH LFMN LSZH
NCL FRA EGNT EDDF
NGO CTS RJGG RJCC
NGO FRA RJGG EDDF
NGO FUK RJGG RJFF
NGO HND RJGG RJTT
NGO KOJ RJGG RJFK
NGO NGS RJGG RJFU
NGS HND RJFU RJTT
NKG FRA ZSNJ EDDF
NKG PEK ZSNJ ZBAA
NQY ZRH EGHQ LSZH
NQZ FRA UACC EDDF
NRT CTS RJAA RJCC
NRT ITM RJAA RJOO
NRT NGO RJAA RJGG
NRT VIE RJAA LOWW
NRT ZRH RJAA LSZH
NTE FRA LFRS EDDF
NTE ZRH LFRS LSZH
NUE FRA EDDN EDDF
NUE MUC EDDN EDDM
NUE VIE EDDN LOWW
NUE ZRH EDDN LSZH
NVT GRU SBNF SBGR
OGG LAX PHOG KLAX
OGG ORD PHOG KORD
OGG SFO PHOG KSFO
OHD ZRH LWOH LSZH
OIT HND RJFO RJTT
OKA HND ROAH RJTT
OKC IAH KOKC KIAH
OKC ORD KOKC KORD
OKJ HND RJOB RJTT
OLB FRA LIEO EDDF
OLB GVA LIEO LSGG
OLB MUC LIEO EDDM
OLB VIE LIEO LOWW
OLB ZRH LIEO LSZH
OMA DEN KOMA KDEN
OMA EWR KOMA KEWR
OMA ORD KOMA KORD
OPO EWR LPPR KEWR
OPO FNC LPPR LPMA
OPO FRA LPPR EDDF
OPO GVA LPPR LSGG
OPO LIS LPPR LPPT
OPO MUC LPPR EDDM
OPO VIE LPPR LOWW
OPO ZRH LPPR LSZH
ORD AMS KORD EHAM
ORD ANC KORD PANC
ORD ASE KORD KASE
ORD ATL KORD KATL
ORD ATW KORD KATW
ORD AUS KORD KAUS
ORD BHM KORD KBHM
ORD BNA KORD KBNA
ORD BOI KORD KBOI
ORD BRU KORD EBBR
ORD BZN KORD KBZN
ORD CAE KORD KCAE
ORD CAK KORD KCAK
ORD CDG KORD LFPG
ORD CHS KORD KCHS
ORD CID KORD KCID
ORD CLE KORD KCLE
ORD CLT KORD KCLT
ORD CMH KORD KCMH
ORD COS KORD KCOS
ORD CVG KORD KCVG
ORD DAY KORD KDAY
ORD DEN KORD KDEN
ORD DFW KORD KDFW
ORD DSM KORD KDSM
ORD DTW KORD KDTW
ORD DUB KORD EIDW
ORD EDI KORD EGPH
ORD FAR KORD KFAR
ORD FCO KORD LIRF
ORD FRA KORD EDDF
ORD FSD KORD KFSD
ORD FWA KORD KFWA
ORD GRB KORD KGRB
ORD GRR KORD KGRR
ORD GSO KORD KGSO
ORD GSP KORD KGSP
ORD HPN KORD KHPN
ORD IAD KORD KIAD
ORD IAH KORD KIAH
